partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
7623,36,Palmeiras,13.0,5.0,0.41,337.0,0.78,10.0,1,1,0,4
7623,36,Cuiaba,21.0,6.0,0.59,455.0,0.84,15.0,4,0,3,12
7595,32,Atletico-MG,19.0,9.0,0.53,425.0,0.8,12.0,3,0,1,6
7595,32,Bahia,13.0,3.0,0.47,387.0,0.77,13.0,2,0,1,4
7613,35,Gremio,17.0,8.0,0.45,398.0,0.76,17.0,3,0,0,6
7613,35,Sao Paulo,5.0,1.0,0.55,488.0,0.82,13.0,2,0,1,0
7614,35,Cuiaba,8.0,1.0,0.35,273.0,0.76,14.0,5,1,2,2
7614,35,Athletico-PR,19.0,3.0,0.65,502.0,0.89,15.0,4,0,1,8
7615,35,Sport,15.0,9.0,0.47,397.0,0.85,13.0,2,0,0,6
7615,35,Flamengo,22.0,7.0,0.53,426.0,0.87,11.0,3,0,0,6
7624,36,Atletico-GO,9.0,1.0,0.57,477.0,0.84,17.0,3,0,0,4
7624,36,Chapecoense,8.0,3.4220183486238533,0.43,354.0,0.77,17.0,2,0,3,3
7625,36,Juventude,11.0,3.0,0.47,363.0,0.79,14.0,0,0,0,4
7625,36,Fortaleza,15.0,4.0,0.53,411.0,0.84,20.0,2,0,2,5
7626,37,Bahia,14.0,6.0,0.37,285.0,0.74,14.0,2,1,0,11
7626,37,Fluminense,9.0,1.0,0.63,512.0,0.87,20.0,5,1,1,3
7628,37,Bragantino,18.0,11.0,0.38,361.0,0.85,10.0,2,0,0,3
7628,37,Atletico-MG,13.0,6.0,0.62,580.0,0.87,5.0,1,0,1,5
7627,37,Corinthians,11.0,3.0,0.72,633.0,0.9,7.0,1,0,3,2
7627,37,Gremio,12.0,3.0,0.28,249.0,0.74,22.0,3,0,0,5
7629,37,America-MG,18.0,1.0,0.47,329.0,0.71,13.0,2,0,2,3
7629,37,Ceara,15.0,3.0,0.53,357.0,0.73,14.0,0,0,3,7
7631,37,Palmeiras,4.0,5.255434782608695,0.28,249.0,0.62,10.0,1,0,0,1
7631,37,Athletico-PR,23.0,4.0,0.72,600.0,0.83,11.0,1,0,4,8
7630,37,Sao Paulo,13.0,6.0,0.54,356.0,0.78,25.0,5,0,0,7
7630,37,Juventude,9.0,3.0,0.46,291.0,0.79,13.0,3,0,1,6
7632,37,Cuiaba,8.0,1.0,0.36,279.0,0.71,22.0,1,0,4,1
7632,37,Fortaleza,13.0,3.0,0.64,489.0,0.82,23.0,3,0,1,2
7633,37,Internacional,23.0,6.0,0.61,535.0,0.86,14.0,3,0,3,11
7633,37,Atletico-GO,11.0,4.0,0.39,365.0,0.81,9.0,2,0,0,3
7634,37,Santos,9.0,4.0,0.36,280.0,0.75,14.0,3,0,4,1
7634,37,Flamengo,9.0,4.0,0.64,482.0,0.87,23.0,3,0,3,5
7635,37,Sport,25.0,4.0,0.71,526.0,0.88,27.0,4,0,0,3
7635,37,Chapecoense,14.0,6.0,0.29,213.0,0.73,16.0,3,1,0,6
7642,38,Athletico-PR,7.0,4.0,0.37,338.0,0.81,14.0,1,0,0,4
7642,38,Sport,18.0,6.0,0.63,569.0,0.89,17.0,1,0,1,6
7636,38,Bahia,9.0,6.0,0.48,312.0,0.72,17.0,2,0,1,3
7636,38,Fortaleza,14.0,6.0,0.52,338.0,0.8,15.0,4,0,3,6
7637,38,Flamengo,12.0,6.0,0.48,439.0,0.88,7.0,2,0,0,6
7637,38,Atletico-GO,13.0,3.0,0.52,466.0,0.88,15.0,4,0,1,4
7638,38,Palmeiras,12.0,2.0,0.31,289.0,0.69,18.0,2,0,2,5
7638,38,Ceara,31.0,9.0,0.69,620.0,0.85,4.0,0,0,0,8
7639,38,Fluminense,22.0,8.0,0.68,541.0,0.88,12.0,3,0,1,9
7639,38,Chapecoense,3.0,3.4220183486238533,0.32,260.0,0.72,10.0,2,0,2,3
7640,38,Sao Paulo,11.0,2.0,0.55,463.0,0.8,18.0,2,0,0,5
7640,38,America-MG,19.0,4.0,0.45,383.0,0.75,18.0,2,0,2,5
7641,38,Internacional,4.0,1.0,0.56,474.0,0.78,26.0,5,0,0,2
7641,38,Bragantino,23.0,4.0,0.44,370.0,0.8,23.0,4,0,3,4
7643,38,Juventude,17.0,6.0,0.44,404.0,0.78,10.0,1,0,0,11
7643,38,Corinthians,1.0,1.0,0.56,519.0,0.85,22.0,2,1,0,4
7644,38,Gremio,7.0,4.0,0.37,328.0,0.83,15.0,3,0,1,3
7644,38,Atletico-MG,13.0,7.0,0.63,548.0,0.88,11.0,1,0,0,9
7645,38,Santos,13.0,5.0,0.62,513.0,0.84,17.0,1,0,0,6
7645,38,Cuiaba,8.0,3.0,0.38,321.0,0.72,15.0,2,0,1,4
7646,1,Santos,3.0,1.0,0.34,286.0,0.71,18.0,0,0,4,1
7646,1,Fluminense,26.0,6.0,0.66,545.0,0.88,14.0,1,0,0,8
7647,1,Flamengo,12.0,3.0,0.56,502.0,0.87,11.0,2,0,2,10
7647,1,Atletico-GO,10.0,3.0,0.44,403.0,0.82,7.0,3,0,1,4
7648,1,Ceara,19.0,9.0,0.44,309.0,0.69,14.0,8,1,0,8
7648,1,Palmeiras,17.0,4.0,0.56,377.0,0.81,17.0,4,0,3,11
7649,1,Coritiba,17.0,9.0,0.52,449.0,0.85,10.0,2,0,3,7
7649,1,Goias,7.0,3.706422018348624,0.48,421.0,0.83,12.0,4,0,2,3
7650,1,Botafogo-RJ,9.0,4.0,0.56,474.0,0.84,6.0,1,0,0,2
7650,1,Corinthians,15.0,8.0,0.44,382.0,0.79,18.0,4,0,1,4
7651,1,Atletico-MG,15.0,5.0,0.52,534.0,0.87,12.0,2,0,2,3
7651,1,Internacional,6.0,1.0,0.48,491.0,0.85,18.0,4,0,0,3
7652,1,Cuiaba,9.0,4.0,0.34,245.0,0.69,23.0,3,0,0,1
7652,1,Fortaleza,22.0,5.0,0.66,444.0,0.84,22.0,2,0,1,7
7653,1,America-MG,7.0,1.0,0.41,395.0,0.75,18.0,3,2,2,1
7653,1,Avai,13.0,2.0,0.59,541.0,0.84,20.0,3,0,3,6
7654,1,Sao Paulo,18.0,8.0,0.55,517.0,0.88,17.0,1,0,2,5
7654,1,Athletico-PR,7.0,4.385542168674699,0.45,435.0,0.86,14.0,3,0,2,5
7655,1,Bragantino,15.0,2.0,0.49,418.0,0.79,17.0,5,0,1,4
7655,1,Juventude,13.0,7.0,0.51,420.0,0.81,16.0,4,0,5,5
7656,2,Goias,9.0,6.0,0.24,198.0,0.6,16.0,4,0,0,2
7656,2,Palmeiras,22.0,6.0,0.76,607.0,0.84,7.0,0,0,2,6
7658,2,Corinthians,14.0,4.0,0.55,597.0,0.86,22.0,1,0,1,7
7658,2,Avai,15.0,5.0,0.45,506.0,0.85,12.0,1,0,5,2
7657,2,Juventude,13.0,4.0,0.55,444.0,0.81,11.0,0,1,2,5
7657,2,America-MG,22.0,9.0,0.45,378.0,0.81,19.0,3,0,2,5
7659,2,Cuiaba,5.0,1.0,0.38,333.0,0.73,18.0,2,0,1,2
7659,2,Fluminense,12.0,3.0,0.62,525.0,0.86,14.0,1,0,0,5
7660,2,Santos,15.0,7.0,0.35,287.0,0.77,22.0,2,0,2,4
7660,2,Coritiba,22.0,6.0,0.65,519.0,0.87,10.0,4,0,0,7
7661,2,Flamengo,19.0,8.0,0.53,420.0,0.87,17.0,2,0,2,2
7661,2,Sao Paulo,6.0,1.0,0.47,372.0,0.84,25.0,6,0,1,3
7662,2,Atletico-MG,17.0,5.0,0.56,521.0,0.84,14.0,3,0,0,5
7662,2,Athletico-PR,12.0,3.0,0.44,408.0,0.81,9.0,2,0,1,2
7663,2,Internacional,18.0,5.0,0.52,476.0,0.82,15.0,5,0,0,8
7663,2,Fortaleza,7.0,3.0,0.48,453.0,0.77,13.0,5,0,3,5
7664,2,Bragantino,18.0,8.0,0.59,485.0,0.88,12.0,1,0,1,13
7664,2,Atletico-GO,5.0,3.0,0.41,366.0,0.79,9.0,4,0,2,2
7665,2,Ceara,18.0,4.0,0.65,469.0,0.8,16.0,1,1,1,4
7665,2,Botafogo-RJ,11.0,3.0,0.35,257.0,0.68,15.0,4,0,2,2
7666,4,Flamengo,17.0,2.0,0.57,444.0,0.86,15.0,3,0,1,9
7666,4,Palmeiras,10.0,2.0,0.43,347.0,0.76,21.0,4,0,1,6
7676,3,Bragantino,15.0,3.0,0.33,242.0,0.67,13.0,5,0,1,6
7676,3,Sao Paulo,24.0,7.0,0.67,495.0,0.83,12.0,2,0,2,9
7677,3,Athletico-PR,10.0,2.0,0.41,354.0,0.75,15.0,4,0,2,6
7677,3,Flamengo,11.0,6.0,0.59,500.0,0.81,10.0,2,0,1,5
7678,3,Corinthians,7.0,1.0,0.56,426.0,0.84,14.0,2,0,0,3
7678,3,Palmeiras,20.0,7.0,0.44,339.0,0.78,13.0,1,0,3,12
7679,3,Internacional,12.0,4.0,0.42,383.0,0.76,12.0,3,0,2,4
7679,3,Fluminense,12.0,2.0,0.58,503.0,0.85,15.0,5,0,4,5
7680,3,Atletico-MG,20.0,5.0,0.61,659.0,0.89,10.0,2,0,0,3
7680,3,Coritiba,11.0,4.0,0.39,415.0,0.85,8.0,1,0,0,3
7681,3,Santos,18.0,8.0,0.39,324.0,0.75,16.0,2,0,2,3
7681,3,America-MG,19.0,2.0,0.61,490.0,0.85,8.0,0,0,1,8
7682,3,Juventude,13.0,2.0,0.58,428.0,0.82,18.0,1,1,2,6
7682,3,Cuiaba,10.0,4.0,0.42,314.0,0.77,19.0,4,0,1,7
7683,3,Atletico-GO,9.0,2.0,0.37,320.0,0.75,11.0,2,0,2,2
7683,3,Botafogo-RJ,17.0,2.0,0.63,526.0,0.85,5.0,1,0,2,7
7684,3,Goias,18.0,5.0,0.6,376.0,0.81,20.0,5,0,3,5
7684,3,Avai,14.0,4.0,0.4,255.0,0.7,20.0,5,1,0,3
7668,4,America-MG,7.0,3.0,0.46,364.0,0.75,19.0,1,0,4,6
7668,4,Athletico-PR,13.0,6.0,0.54,417.0,0.79,12.0,0,0,3,11
7667,4,Ceara,14.0,4.0,0.56,447.0,0.76,11.0,1,0,4,5
7667,4,Bragantino,18.0,6.0,0.44,357.0,0.77,20.0,5,1,0,4
7669,4,Goias,7.0,2.0,0.3,253.0,0.7,20.0,5,0,0,0
7669,4,Atletico-MG,21.0,5.0,0.7,582.0,0.88,15.0,4,0,2,10
7670,4,Atletico-GO,14.0,7.0,0.49,473.0,0.85,14.0,0,0,0,6
7670,4,Cuiaba,17.0,5.0,0.51,475.0,0.89,12.0,2,0,1,4
7671,4,Juventude,7.0,4.0,0.39,256.0,0.72,18.0,5,0,2,4
7671,4,Botafogo-RJ,17.0,4.0,0.61,402.0,0.83,14.0,2,0,2,6
7672,4,Fortaleza,15.0,5.0,0.44,335.0,0.73,14.0,3,0,4,4
7672,4,Corinthians,6.0,3.0,0.56,422.0,0.8,14.0,1,0,1,9
7673,4,Coritiba,20.0,8.0,0.55,438.0,0.89,13.0,0,0,1,8
7673,4,Fluminense,7.0,4.0,0.45,386.0,0.81,16.0,2,1,2,1
7674,4,Avai,11.0,4.0,0.39,378.0,0.78,16.0,4,0,0,2
7674,4,Internacional,23.0,3.0,0.61,537.0,0.85,15.0,2,0,0,18
7675,4,Santos,8.0,3.0,0.43,353.0,0.81,8.0,4,0,0,4
7675,4,Sao Paulo,10.0,3.0,0.57,459.0,0.86,15.0,2,0,2,2
7686,5,America-MG,12.0,9.0,0.31,261.0,0.59,22.0,3,1,3,3
7686,5,Atletico-MG,23.0,8.0,0.69,539.0,0.8,7.0,4,0,3,11
7687,5,Athletico-PR,15.0,9.0,0.4,285.0,0.74,19.0,5,0,1,4
7687,5,Ceara,16.0,3.0,0.6,408.0,0.78,8.0,4,0,1,9
7688,5,Botafogo-RJ,13.0,8.0,0.47,387.0,0.77,18.0,3,0,1,4
7688,5,Flamengo,17.0,8.0,0.53,408.0,0.81,13.0,1,0,8,10
7689,5,Fluminense,8.0,2.0,0.52,403.0,0.83,13.0,2,0,0,3
7689,5,Palmeiras,19.0,5.0,0.48,357.0,0.85,10.0,1,0,3,6
7690,5,Atletico-GO,33.0,7.0,0.77,531.0,0.87,12.0,4,0,2,12
7690,5,Goias,6.0,3.0,0.23,173.0,0.6,11.0,2,1,2,0
7691,5,Bragantino,8.0,2.0,0.58,537.0,0.83,11.0,1,0,3,1
7691,5,Corinthians,4.0,1.0,0.42,416.0,0.8,9.0,2,0,1,1
7692,5,Santos,12.0,7.0,0.47,417.0,0.83,14.0,1,0,1,4
7692,5,Cuiaba,16.0,3.0,0.53,454.0,0.88,12.0,2,0,2,8
7694,5,Fortaleza,12.0,3.0,0.54,383.0,0.79,16.0,2,0,3,9
7694,5,Sao Paulo,4.0,2.0,0.46,339.0,0.72,14.0,3,0,2,4
7693,5,Juventude,12.0,5.0,0.57,454.0,0.82,22.0,5,0,2,6
7693,5,Internacional,8.0,3.0,0.43,359.0,0.76,13.0,5,0,1,3
7695,5,Coritiba,8.0,4.0,0.42,385.0,0.79,13.0,3,0,1,7
7695,5,Avai,12.0,6.0,0.58,546.0,0.84,14.0,3,0,0,5
7696,7,Bragantino,6.0,1.0,0.37,384.0,0.77,13.0,3,1,1,3
7696,7,Atletico-MG,18.0,4.0,0.63,648.0,0.84,5.0,2,0,2,10
7706,6,Bragantino,11.0,2.0,0.52,410.0,0.81,14.0,2,0,0,4
7706,6,Palmeiras,14.0,7.0,0.48,388.0,0.79,11.0,2,0,3,7
7707,6,Ceara,15.0,5.0,0.41,333.0,0.82,18.0,5,0,4,8
7707,6,Flamengo,11.0,4.0,0.59,486.0,0.83,22.0,5,0,0,3
7709,6,Atletico-GO,5.0,3.828828828828829,0.43,400.0,0.8,14.0,2,0,1,2
7709,6,Atletico-MG,14.0,7.0,0.57,526.0,0.82,16.0,1,0,2,10
7708,6,Corinthians,15.0,9.0,0.53,426.0,0.86,7.0,2,0,3,6
7708,6,Internacional,13.0,5.0,0.47,385.0,0.82,8.0,2,0,1,5
7710,6,Fluminense,11.0,6.0,0.64,525.0,0.86,12.0,3,0,1,4
7710,6,Athletico-PR,12.0,3.0,0.36,290.0,0.76,12.0,2,0,1,5
7711,6,Cuiaba,6.0,3.0,0.26,215.0,0.72,15.0,1,1,0,3
7711,6,Sao Paulo,21.0,9.0,0.74,593.0,0.88,5.0,2,0,1,15
7712,6,Coritiba,17.0,7.0,0.59,410.0,0.85,11.0,1,0,4,7
7712,6,America-MG,9.0,2.0,0.41,294.0,0.79,23.0,4,1,1,4
7713,6,Botafogo-RJ,13.0,6.0,0.63,512.0,0.84,14.0,3,0,3,5
7713,6,Fortaleza,10.0,3.0,0.37,302.0,0.73,15.0,0,1,2,1
7714,6,Juventude,5.0,3.0,0.36,302.0,0.78,16.0,5,2,0,6
7714,6,Avai,17.0,5.0,0.64,545.0,0.84,18.0,2,0,0,6
7715,6,Santos,16.0,3.0,0.69,507.0,0.88,11.0,0,0,2,9
7715,6,Goias,10.0,5.0,0.31,243.0,0.72,14.0,0,0,0,5
7697,7,Atletico-GO,17.0,3.0,0.58,498.0,0.85,14.0,4,0,1,3
7697,7,Coritiba,14.0,6.0,0.42,358.0,0.81,13.0,1,2,1,5
7698,7,Goias,3.0,3.706422018348624,0.36,316.0,0.77,19.0,3,0,3,4
7698,7,Flamengo,11.0,6.0,0.64,580.0,0.88,14.0,1,0,1,6
7699,7,Ceara,11.0,4.0,0.49,394.0,0.79,13.0,5,1,1,2
7699,7,Santos,16.0,3.0,0.51,382.0,0.8,9.0,1,0,2,6
7700,7,Palmeiras,20.0,8.0,0.55,465.0,0.83,6.0,0,0,2,7
7700,7,Juventude,13.0,3.0,0.45,380.0,0.79,20.0,3,0,1,7
7701,7,Internacional,14.0,4.0,0.58,426.0,0.83,12.0,7,0,1,11
7701,7,Cuiaba,11.0,3.0,0.42,319.0,0.78,9.0,1,2,2,4
7702,7,America-MG,12.0,4.0,0.42,377.0,0.74,19.0,2,0,3,3
7702,7,Botafogo-RJ,8.0,5.0,0.58,516.0,0.82,9.0,1,0,1,5
7704,7,Fortaleza,23.0,8.0,0.64,486.0,0.84,13.0,1,0,0,12
7704,7,Fluminense,7.0,3.0,0.36,290.0,0.73,14.0,1,0,3,5
7703,7,Corinthians,13.0,5.0,0.56,513.0,0.8,11.0,2,0,2,8
7703,7,Sao Paulo,14.0,7.0,0.44,414.0,0.74,12.0,3,0,2,8
7705,7,Athletico-PR,12.0,3.0,0.42,345.0,0.73,23.0,2,0,1,5
7705,7,Avai,9.0,4.0,0.58,464.0,0.81,17.0,6,0,0,4
7716,8,Bragantino,14.0,4.0,0.48,357.0,0.78,22.0,3,1,1,1
7716,8,Goias,17.0,2.0,0.52,358.0,0.81,18.0,2,0,0,6
7717,8,Ceara,7.0,4.0,0.48,356.0,0.8,10.0,5,0,3,3
7717,8,Sao Paulo,15.0,5.0,0.52,372.0,0.81,19.0,2,1,2,8
7718,8,Juventude,16.0,8.0,0.37,334.0,0.76,16.0,3,0,0,7
7718,8,Fortaleza,14.0,3.0,0.63,553.0,0.84,10.0,2,0,1,8
7720,8,Palmeiras,17.0,4.0,0.56,477.0,0.87,15.0,1,0,2,4
7720,8,Santos,18.0,4.0,0.44,384.0,0.8,19.0,5,0,1,3
7719,8,Botafogo-RJ,18.0,3.0,0.73,485.0,0.83,12.0,3,0,4,9
7719,8,Coritiba,15.0,5.0,0.27,188.0,0.59,10.0,5,0,3,5
7721,8,Athletico-PR,19.0,8.0,0.41,333.0,0.78,17.0,0,0,4,8
7721,8,Cuiaba,10.0,3.6619718309859155,0.59,460.0,0.86,9.0,5,0,0,8
7722,8,America-MG,13.0,5.0,0.37,316.0,0.69,19.0,1,0,1,5
7722,8,Corinthians,7.0,4.0,0.63,541.0,0.81,13.0,2,0,0,6
7723,8,Fluminense,17.0,6.0,0.63,505.0,0.86,9.0,3,1,2,12
7723,8,Flamengo,7.0,3.0,0.37,302.0,0.76,16.0,5,1,4,2
7724,8,Atletico-MG,27.0,7.0,0.62,496.0,0.83,14.0,3,0,2,13
7724,8,Avai,5.0,1.0,0.38,321.0,0.75,10.0,2,1,0,0
7725,8,Internacional,10.0,5.0,0.44,433.0,0.83,7.0,1,0,0,3
7725,8,Atletico-GO,20.0,7.0,0.56,524.0,0.84,16.0,2,0,0,12
7685,3,Ceara,19.0,7.0,0.6,451.0,0.87,18.0,4,0,2,1
7685,3,Fortaleza,11.0,3.0,0.4,299.0,0.73,18.0,5,1,0,4
7726,9,Cuiaba,5.0,2.0,0.48,421.0,0.76,11.0,1,0,4,4
7726,9,America-MG,16.0,6.0,0.52,448.0,0.76,11.0,0,0,3,8
7728,9,Coritiba,14.0,6.0,0.49,419.0,0.8,9.0,4,0,1,6
7728,9,Ceara,22.0,10.0,0.51,424.0,0.84,14.0,1,0,4,5
7727,9,Santos,14.0,3.0,0.59,421.0,0.81,11.0,3,0,0,6
7727,9,Athletico-PR,14.0,4.0,0.41,296.0,0.78,21.0,5,0,2,7
7729,9,Sao Paulo,16.0,4.0,0.46,387.0,0.73,23.0,2,0,2,7
7729,9,Avai,17.0,6.0,0.54,445.0,0.77,11.0,2,0,1,4
7730,9,Atletico-GO,14.0,3.0,0.57,528.0,0.85,9.0,3,0,3,9
7730,9,Corinthians,10.0,1.0,0.43,435.0,0.83,11.0,3,0,0,0
7731,9,Juventude,11.0,3.0,0.48,251.0,0.4,21.0,3,0,5,5
7731,9,Fluminense,6.0,2.0,0.52,259.0,0.39,10.0,4,1,1,7
7732,9,Fortaleza,12.0,6.0,0.34,280.0,0.75,21.0,4,0,5,3
7732,9,Flamengo,11.0,3.0,0.66,526.0,0.87,9.0,3,0,2,9
7733,9,Atletico-MG,11.0,3.0,0.51,378.0,0.82,19.0,3,0,4,2
7733,9,Palmeiras,16.0,3.0,0.49,367.0,0.78,8.0,1,0,0,6
7734,9,Internacional,9.0,5.0,0.52,479.0,0.82,12.0,3,0,1,3
7734,9,Bragantino,8.0,2.0,0.48,434.0,0.82,20.0,3,0,2,7
7735,9,Botafogo-RJ,16.0,5.0,0.63,464.0,0.85,11.0,2,0,1,9
7735,9,Goias,11.0,4.0,0.37,282.0,0.7,22.0,2,0,1,2
7736,10,Corinthians,11.0,4.0,0.61,552.0,0.87,11.0,2,0,0,3
7736,10,Cuiaba,11.0,4.0,0.39,354.0,0.79,10.0,1,1,0,4
7737,10,America-MG,16.0,3.0,0.57,452.0,0.78,18.0,2,0,3,4
7737,10,Ceara,7.0,3.0,0.43,348.0,0.7,20.0,3,0,0,4
7738,10,Athletico-PR,7.0,6.0,0.45,340.0,0.68,10.0,4,0,1,5
7738,10,Juventude,17.0,4.0,0.55,385.0,0.75,9.0,2,0,0,11
7739,10,Avai,10.0,3.0,0.47,394.0,0.79,12.0,3,1,0,6
7739,10,Atletico-GO,13.0,5.0,0.53,429.0,0.79,12.0,1,0,1,8
7740,10,Bragantino,12.0,2.0,0.31,253.0,0.77,11.0,1,1,2,5
7740,10,Flamengo,13.0,3.0,0.69,551.0,0.88,16.0,4,0,1,7
7741,10,Fluminense,13.0,9.0,0.43,332.0,0.78,13.0,3,0,1,1
7741,10,Atletico-MG,11.0,6.0,0.57,425.0,0.84,15.0,3,0,3,9
7742,10,Internacional,11.0,6.0,0.48,411.0,0.79,16.0,1,0,1,3
7742,10,Santos,22.0,6.0,0.52,414.0,0.8,11.0,2,0,2,10
7743,10,Palmeiras,14.0,6.0,0.47,391.0,0.83,16.0,1,0,3,7
7743,10,Botafogo-RJ,12.0,3.0,0.53,440.0,0.85,14.0,1,0,0,4
7744,10,Coritiba,11.0,2.0,0.4,318.0,0.77,12.0,3,0,1,1
7744,10,Sao Paulo,16.0,4.0,0.6,467.0,0.83,13.0,3,0,1,10
7745,10,Fortaleza,20.0,4.0,0.52,391.0,0.8,12.0,1,0,5,6
7745,10,Goias,12.0,2.0,0.48,379.0,0.82,18.0,2,0,2,2
7746,11,Juventude,8.0,2.0,0.42,427.0,0.81,12.0,4,0,4,5
7746,11,Corinthians,13.0,3.0,0.58,573.0,0.86,15.0,1,0,3,4
7747,11,Santos,12.0,6.0,0.32,277.0,0.79,16.0,4,1,2,6
7747,11,Atletico-MG,16.0,4.0,0.68,601.0,0.88,11.0,4,0,1,5
7749,11,Cuiaba,19.0,5.0,0.43,334.0,0.77,14.0,1,0,0,5
7749,11,Bragantino,8.0,4.0,0.57,450.0,0.81,15.0,3,0,0,4
7748,11,Atletico-GO,17.0,9.0,0.53,484.0,0.84,13.0,2,0,3,6
7748,11,Fluminense,15.0,4.0,0.47,404.0,0.84,10.0,3,1,2,10
7750,11,Flamengo,16.0,3.0,0.68,599.0,0.88,14.0,3,0,1,4
7750,11,Internacional,11.0,4.0,0.32,290.0,0.76,15.0,3,0,3,4
7751,11,Ceara,20.0,6.0,0.51,369.0,0.75,14.0,2,1,3,10
7751,11,Goias,12.0,4.0,0.49,360.0,0.81,20.0,6,0,1,2
7752,11,Sao Paulo,15.0,2.0,0.47,406.0,0.77,14.0,2,0,2,2
7752,11,America-MG,11.0,5.0,0.53,438.0,0.75,16.0,2,0,0,4
7753,11,Palmeiras,16.0,6.0,0.53,466.0,0.86,13.0,2,0,2,6
7753,11,Coritiba,11.0,4.0,0.47,410.0,0.84,11.0,1,1,1,5
7754,11,Fortaleza,23.0,6.0,0.64,500.0,0.8,13.0,1,0,1,7
7754,11,Athletico-PR,7.0,4.385542168674699,0.36,293.0,0.66,12.0,3,0,2,1
7755,11,Avai,9.0,2.0,0.49,409.0,0.76,22.0,4,1,5,1
7755,11,Botafogo-RJ,22.0,7.0,0.51,415.0,0.74,19.0,4,0,1,7
7756,12,Juventude,10.0,1.0,0.34,326.0,0.76,19.0,1,1,0,4
7756,12,Santos,18.0,9.0,0.66,630.0,0.87,14.0,2,0,2,9
7757,12,Ceara,16.0,3.0,0.53,482.0,0.81,14.0,2,0,1,5
7757,12,Atletico-MG,14.0,2.0,0.47,456.0,0.79,17.0,3,0,0,2
7758,12,Coritiba,16.0,5.0,0.47,413.0,0.8,12.0,1,0,1,5
7758,12,Bragantino,18.0,7.0,0.53,449.0,0.8,13.0,2,0,1,4
7759,12,Goias,7.0,3.0,0.53,425.0,0.84,11.0,4,0,4,8
7759,12,Internacional,16.0,8.0,0.47,407.0,0.8,14.0,3,0,0,2
7760,12,Flamengo,15.0,6.0,0.63,622.0,0.9,17.0,1,0,3,4
7760,12,Cuiaba,6.0,1.0,0.37,352.0,0.84,14.0,2,0,0,3
7762,12,Fluminense,20.0,3.0,0.79,685.0,0.89,9.0,1,0,1,8
7762,12,America-MG,9.0,4.0,0.21,183.0,0.64,12.0,3,1,0,3
7761,12,Athletico-PR,21.0,2.0,0.43,384.0,0.82,12.0,2,1,3,11
7761,12,Corinthians,11.0,6.0,0.57,522.0,0.86,9.0,2,1,0,4
7763,12,Sao Paulo,6.0,2.0,0.68,573.0,0.82,17.0,3,0,4,3
7763,12,Botafogo-RJ,17.0,3.0,0.32,276.0,0.71,17.0,6,0,1,3
7764,12,Palmeiras,29.0,12.0,0.49,361.0,0.82,12.0,2,0,2,12
7764,12,Atletico-GO,10.0,2.0,0.51,392.0,0.83,16.0,1,1,2,4
7765,12,Fortaleza,4.0,3.0,0.49,424.0,0.81,17.0,3,0,2,4
7765,12,Avai,12.0,4.0,0.51,435.0,0.8,16.0,1,0,2,3
7766,13,Cuiaba,14.0,1.0,0.45,368.0,0.79,15.0,0,0,1,7
7766,13,Ceara,9.0,1.0,0.55,454.0,0.83,10.0,2,0,6,6
7767,13,Santos,12.0,5.0,0.43,341.0,0.81,13.0,4,0,0,3
7767,13,Bragantino,18.0,7.0,0.57,441.0,0.85,18.0,3,0,0,9
7768,13,Atletico-MG,16.0,3.0,0.48,373.0,0.84,18.0,4,0,1,9
7768,13,Flamengo,10.0,3.0,0.52,406.0,0.85,13.0,1,0,1,8
7769,13,Coritiba,24.0,3.0,0.61,372.0,0.8,12.0,4,2,3,12
7769,13,Athletico-PR,10.0,3.0,0.39,251.0,0.7,11.0,6,0,2,1
7770,13,Corinthians,17.0,3.0,0.67,603.0,0.85,7.0,1,0,3,6
7770,13,Goias,9.0,2.0,0.33,300.0,0.73,13.0,4,0,1,4
7771,13,Internacional,18.0,8.0,0.78,597.0,0.87,13.0,4,2,5,7
7771,13,Botafogo-RJ,10.0,6.0,0.22,178.0,0.6,13.0,6,2,3,2
7772,13,Fortaleza,18.0,8.0,0.51,355.0,0.7,8.0,1,0,1,5
7772,13,America-MG,14.0,4.0,0.49,325.0,0.69,5.0,0,0,5,8
7773,13,Juventude,5.0,3.0,0.34,276.0,0.72,11.0,4,1,1,2
7773,13,Atletico-GO,26.0,6.0,0.66,513.0,0.87,15.0,3,0,1,7
7774,13,Avai,9.0,4.0,0.51,486.0,0.83,15.0,3,0,4,3
7774,13,Fluminense,19.0,3.0,0.49,479.0,0.87,8.0,0,0,1,6
7775,13,Sao Paulo,12.0,3.0,0.39,287.0,0.73,17.0,3,0,1,3
7775,13,Palmeiras,23.0,7.0,0.61,446.0,0.82,9.0,1,0,2,7
7776,14,Coritiba,14.0,4.0,0.44,427.0,0.88,16.0,4,0,2,9
7776,14,Internacional,15.0,8.0,0.56,550.0,0.88,9.0,2,0,0,1
7777,14,Athletico-PR,10.0,6.0,0.3,247.0,0.68,14.0,4,0,0,5
7777,14,Bragantino,23.0,6.0,0.7,560.0,0.87,11.0,1,0,3,10
7778,14,America-MG,15.0,5.0,0.47,387.0,0.77,13.0,2,0,1,7
7778,14,Flamengo,23.0,7.0,0.53,430.0,0.78,17.0,1,0,2,7
7779,14,Corinthians,9.0,1.0,0.62,527.0,0.85,20.0,3,0,0,3
